Season,Player,From_Club,To_Club,From_League,To_League,Fee
20/21,Liam Henderson,hellas-verona,us-lecce,IT1,IT2,600000.0
20/21,Simone Calvano,hellas-verona,us-triestina,IT1,IT3B,500000.0
20/21,Achraf Hakimi,real-madrid,inter-mailand,ES1,IT1,43000000.0
20/21,Nicolò Barella,cagliari-calcio,inter-mailand,IT1,IT1,32500000.0
20/21,Stefano Sensi,us-sassuolo,inter-mailand,IT1,IT1,25000000.0
20/21,Andrea Pinamonti,genua-cfc,inter-mailand,IT1,IT1,21000000.0
20/21,Darian Males,fc-luzern,inter-mailand,C1,IT1,2500000.0
20/21,Aleksandar Kolarov,as-rom,inter-mailand,IT1,IT1,1500000.0
20/21,Arturo Vidal,fc-barcelona,inter-mailand,ES1,IT1,1000000.0
20/21,Mauro Icardi,inter-mailand,fc-paris-saint-germain,IT1,FR1,50000000.0
20/21,Andrea Pinamonti,inter-mailand,genua-cfc,IT1,IT1,19500000.0
20/21,Yann Karamoh,inter-mailand,parma-calcio-1913,IT1,IT1,8000000.0
20/21,Samuele Longo,inter-mailand,lr-vicenza-virtus,IT1,IT2,400000.0
20/21,Andrea Palazzi,inter-mailand,ac-monza,IT1,IT2,400000.0
20/21,Felice D'Amico,inter-mailand,sampdoria-genua,IT1,IT1,400000.0
20/21,Matteo Rover,inter-mailand,fc-sudtirol,IT1,IT3B,100000.0
20/21,Niccolò Marcellusi,inter-mailand,carpi-fc-1909,IT1,IT3B,50000.0
20/21,Arthur Melo,fc-barcelona,juventus-turin,ES1,IT1,80600000.0
20/21,Nicolò Rovella,genua-cfc,juventus-turin,IT1,IT1,26000000.0
20/21,Rolando Mandragora,udinese-calcio,juventus-turin,IT1,IT1,15000000.0
20/21,Stefano Gori,ac-pisa-1909,juventus-turin,IT2,IT1,3200000.0
20/21,Miralem Pjanic,juventus-turin,fc-barcelona,IT1,ES1,60000000.0
20/21,Emre Can,juventus-turin,borussia-dortmund,IT1,L1,25000000.0
20/21,Manolo Portanova,juventus-turin,genua-cfc,IT1,IT1,12000000.0
20/21,Simone Muratore,juventus-turin,atalanta-bergamo,IT1,IT1,7000000.0
20/21,Matteo Stoppa,juventus-turin,sampdoria-genua,IT1,IT1,1000000.0
20/21,Vedat Muriqi,fenerbahce-istanbul,lazio-rom,TR1,IT1,21000000.0
20/21,Jean-Daniel Akpa Akpro,us-salernitana-1919,lazio-rom,IT2,IT1,12700000.0
20/21,Mohamed Salim Fares,spal,lazio-rom,IT2,IT1,8000000.0
20/21,Valon Berisha,lazio-rom,stade-reims,IT1,FR1,4500000.0
20/21,Milan Badelj,lazio-rom,genua-cfc,IT1,IT1,1950000.0
20/21,Bastos,lazio-rom,al-ain,IT1,SA1,500000.0
20/21,Alexis Saelemaekers,rsc-anderlecht,ac-mailand,BE1,IT1,7650000.0
20/21,Ante Rebic,eintracht-frankfurt,ac-mailand,L1,IT1,6700000.0
20/21,Jens Petter Hauge,fk-bodo-glimt,ac-mailand,NO1,IT1,4800000.0
20/21,Simon Kjaer,fc-sevilla,ac-mailand,ES1,IT1,3680000.0
20/21,Pierre Kalulu,olympique-lyon-b,ac-mailand,CN2C,IT1,1390000.0
20/21,Ciprian Tătărușanu,olympique-lyon,ac-mailand,FR1,IT1,1000000.0
20/21,Lucas Paquetá,ac-mailand,olympique-lyon,IT1,FR1,23000000.0
20/21,Suso,ac-mailand,fc-sevilla,IT1,ES1,21700000.0
20/21,André Silva,ac-mailand,eintracht-frankfurt,IT1,L1,3000000.0
20/21,Gustavo Gómez,ac-mailand,se-palmeiras-sao-paulo,IT1,BRA1,2000000.0
20/21,Ricardo Rodríguez,ac-mailand,fc-turin,IT1,IT1,1950000.0
20/21,Victor Osimhen,losc-lille,ssc-neapel,FR1,IT1,77500000.0
20/21,Leonardo Candellone,fc-turin,ssc-neapel,IT1,IT1,500000.0
20/21,Allan,ssc-neapel,fc-everton,IT1,GB1,24600000.0
20/21,Simone Verdi,ssc-neapel,fc-turin,IT1,IT1,22000000.0
20/21,Roberto Inglese,ssc-neapel,parma-calcio-1913,IT1,IT1,21800000.0
20/21,Marko Rog,ssc-neapel,cagliari-calcio,IT1,IT1,15000000.0
20/21,Vlad Chiricheș,ssc-neapel,us-sassuolo,IT1,IT1,9500000.0
20/21,Alberto Grassi,ssc-neapel,parma-calcio-1913,IT1,IT1,8450000.0
20/21,Orestis Karnezis,ssc-neapel,losc-lille,IT1,FR1,5130000.0
20/21,Luigi Sepe,ssc-neapel,parma-calcio-1913,IT1,IT1,4580000.0
20/21,Luigi Liguori,ssc-neapel,losc-lille-b,IT1,C3HF,4000000.0
20/21,Lorenzo Tonelli,ssc-neapel,sampdoria-genua,IT1,IT1,2000000.0
20/21,Leandrinho,ssc-neapel,red-bull-bragantino,IT1,BRA1,500000.0
20/21,Alfredo Bifulco,ssc-neapel,calcio-padova,IT1,IT3B,210000.0
20/21,Fernando Llorente,ssc-neapel,udinese-calcio,IT1,IT1,210000.0
20/21,Roberto Inglese,ssc-neapel,parma-calcio-1913,IT1,IT1,21800000.0
20/21,Dennis Man,fcsb,parma-calcio-1913,RO1,IT1,11000000.0
20/21,Valentin Mihăilă,universitatea-craiova,parma-calcio-1913,RO1,IT1,9100000.0
20/21,Alberto Grassi,ssc-neapel,parma-calcio-1913,IT1,IT1,8450000.0
20/21,Yann Karamoh,inter-mailand,parma-calcio-1913,IT1,IT1,8000000.0
20/21,Maxime Busi,rsc-charleroi,parma-calcio-1913,BE1,IT1,6900000.0
20/21,Hernani,zenit-st-petersburg,parma-calcio-1913,RU1,IT1,6470000.0
20/21,Simon Sohm,fc-zurich,parma-calcio-1913,C1,IT1,6400000.0
20/21,Giuseppe Pezzella,udinese-calcio,parma-calcio-1913,IT1,IT1,5750000.0
20/21,Jasmin Kurtic,spal,parma-calcio-1913,IT2,IT1,4900000.0
20/21,Luigi Sepe,ssc-neapel,parma-calcio-1913,IT1,IT1,4580000.0
20/21,Yordan Osorio,fc-porto,parma-calcio-1913,PO1,IT1,4099999.9999999995
20/21,Vasilios Zagaritis,panathinaikos-athen,parma-calcio-1913,GR1,IT1,380000.0
20/21,José Machín,parma-calcio-1913,ac-monza,IT1,IT2,3700000.0
20/21,Luca Zamparo,parma-calcio-1913,ac-reggiana-1919,IT1,IT2,300000.0
20/21,Gianluca Mancini,atalanta-bergamo,as-rom,IT1,IT1,24000000.0
20/21,Jordan Veretout,ac-florenz,as-rom,IT1,IT1,17500000.0
20/21,Chris Smalling,manchester-united,as-rom,GB1,IT1,15000000.0
20/21,Carles Pérez,fc-barcelona,as-rom,ES1,IT1,13000000.0
20/21,Patrik Schick,as-rom,bayer-04-leverkusen,IT1,L1,26500000.0
20/21,Grégoire Defrel,as-rom,us-sassuolo,IT1,IT1,11000000.0
20/21,Maxime Gonalons,as-rom,fc-granada,IT1,ES1,4000000.0
20/21,Aleksandar Kolarov,as-rom,inter-mailand,IT1,IT1,1500000.0
20/21,Mikkel Damsgaard,fc-nordsjaelland,sampdoria-genua,DKMR,IT1,6750000.0
20/21,Kristoffer Askildsen,stabaek-fotball,sampdoria-genua,NO1,IT1,2500000.0
20/21,Lorenzo Tonelli,ssc-neapel,sampdoria-genua,IT1,IT1,2000000.0
20/21,Tommaso Augello,spezia-calcio,sampdoria-genua,IT1,IT1,1500000.0
20/21,Erik Gerbi,juventus-turin-u23,sampdoria-genua,IT3A,IT1,1300000.0
20/21,Matteo Stoppa,juventus-turin,sampdoria-genua,IT1,IT1,1000000.0
20/21,Felice D'Amico,inter-mailand,sampdoria-genua,IT1,IT1,400000.0
20/21,Karol Linetty,sampdoria-genua,fc-turin,IT1,IT1,7500000.0
20/21,Lorenco Simic,sampdoria-genua,zaglebie-lubin,IT1,PL1,250000.0
20/21,Grégoire Defrel,as-rom,us-sassuolo,IT1,IT1,11000000.0
20/21,Vlad Chiricheș,ssc-neapel,us-sassuolo,IT1,IT1,9500000.0
20/21,Filippo Romagna,cagliari-calcio,us-sassuolo,IT1,IT1,4000000.0
20/21,Kaan Ayhan,fortuna-dusseldorf,us-sassuolo,L2,IT1,2660000.0
20/21,Lukas Haraslin,lechia-gdansk,us-sassuolo,PL1,IT1,1700000.0
20/21,Georgios Kyriakopoulos,asteras-tripolis,us-sassuolo,GR1,IT1,500000.0
20/21,Nicolás Schiappacasse,atletico-madrid-b,us-sassuolo,,IT1,300000.0
20/21,Stefano Sensi,us-sassuolo,inter-mailand,IT1,IT1,25000000.0
20/21,Alfred Duncan,us-sassuolo,ac-florenz,IT1,IT1,15000000.0
20/21,Pol Lirola,us-sassuolo,ac-florenz,IT1,IT1,11000000.0
20/21,Francesco Cassata,us-sassuolo,genua-cfc,IT1,IT1,7000000.0
20/21,Alessandro Tripaldelli,us-sassuolo,cagliari-calcio,IT1,IT1,3000000.0
20/21,Ettore Gliozzi,us-sassuolo,ac-monza,IT1,IT2,500000.0
20/21,Ardian Ismajli,hnk-hajduk-split,spezia-calcio,KR1,IT1,2200000.0
20/21,Jeroen Zoet,psv-eindhoven,spezia-calcio,NL1,IT1,1500000.0
20/21,Tommaso Augello,spezia-calcio,sampdoria-genua,IT1,IT1,1500000.0
20/21,Delano Burgzorg,spezia-calcio,heracles-almelo,IT1,NL1,240000.0
20/21,Pietro Ceccaroni,spezia-calcio,venezia-fc,IT1,IT2,200000.0
20/21,Paolo Bartolomei,spezia-calcio,us-cremonese,IT1,IT2,20000.0
20/21,Luca Mora,spezia-calcio,spal,IT1,IT2,1000.0
20/21,Simone Verdi,ssc-neapel,fc-turin,IT1,IT1,22000000.0
20/21,Karol Linetty,sampdoria-genua,fc-turin,IT1,IT1,7500000.0
20/21,Antonio Sanabria,real-betis-sevilla,fc-turin,ES1,IT1,6500000.0
20/21,Mërgim Vojvoda,standard-luttich,fc-turin,BE1,IT1,5200000.0
20/21,Ricardo Rodríguez,ac-mailand,fc-turin,IT1,IT1,1950000.0
20/21,Álex Berenguer,fc-turin,athletic-bilbao,IT1,ES1,12000000.0
20/21,Kevin Bonifazi,fc-turin,spal,IT1,IT2,11000000.0
20/21,Leonardo Candellone,fc-turin,ssc-neapel,IT1,IT1,500000.0
20/21,Gerard Deulofeu,fc-watford,udinese-calcio,GB2,IT1,17000000.0
20/21,Jean-Victor Makengo,ogc-nizza,udinese-calcio,FR1,IT1,3500000.0
20/21,Fernando Llorente,ssc-neapel,udinese-calcio,IT1,IT1,3500000.0
20/21,Rolando Mandragora,udinese-calcio,juventus-turin,IT1,IT1,15000000.0
20/21,Seko Fofana,udinese-calcio,rc-lens,IT1,FR1,8500000.0
20/21,Giuseppe Pezzella,udinese-calcio,parma-calcio-1913,IT1,IT1,5750000.0
20/21,Emmanuel Badu,udinese-calcio,hellas-verona,IT1,IT1,800000.0
20/21,Aly Malle,udinese-calcio,ascoli-calcio,IT1,IT2,500000.0
20/21,Andrija Balic,udinese-calcio,dac-dunajska-streda,IT1,SLO1,350000.0
21/22,Zinho Vanheusden,standard-luttich,inter-mailand,BE1,IT1,16200000.0
21/22,Denzel Dumfries,psv-eindhoven,inter-mailand,NL1,IT1,14250000.0
21/22,Matteo Darmian,parma-calcio-1913,inter-mailand,IT2,IT1,3300000.0
21/22,Edin Dzeko,as-rom,inter-mailand,IT1,IT1,2800000.0
21/22,Romelu Lukaku,inter-mailand,fc-chelsea,IT1,GB1,113000000.0
21/22,Achraf Hakimi,inter-mailand,fc-paris-saint-germain,IT1,FR1,68000000.0
21/22,Matteo Politano,inter-mailand,ssc-neapel,IT1,IT1,21500000.0
21/22,Antonio Candreva,inter-mailand,sampdoria-genua,IT1,IT1,2500000.0
21/22,Rigoberto Rivas,inter-mailand,reggina-1914,IT1,IT2,550000.0
21/22,Fikayo Tomori,fc-chelsea,ac-mailand,GB1,IT1,34400000.0
21/22,Mike Maignan,losc-lille,ac-mailand,FR1,IT1,16399999.999999998
21/22,Sandro Tonali,brescia-calcio,ac-mailand,IT2,IT1,15750000.0
21/22,Yacine Adli,fc-girondins-bordeaux,ac-mailand,FR1,IT1,8750000.0
21/22,Fodé Ballo-Touré,as-monaco,ac-mailand,FR1,IT1,5400000.0
21/22,Olivier Giroud,fc-chelsea,ac-mailand,GB1,IT1,4800000.0
21/22,Marko Lazetic,roter-stern-belgrad,ac-mailand,SER1,IT1,4500000.0
21/22,Diego Laxalt,ac-mailand,dinamo-moskau,IT1,RU1,3500000.0
21/22,Juan Musso,udinese-calcio,atalanta-bergamo,IT1,IT1,20500000.0
21/22,Cristian Romero,juventus-turin,atalanta-bergamo,IT1,IT1,17000000.0
21/22,Teun Koopmeiners,az-alkmaar,atalanta-bergamo,NL1,IT1,14000000.0
21/22,Matteo Lovato,hellas-verona,atalanta-bergamo,IT1,IT1,7200000.0
21/22,Davide Zappacosta,fc-chelsea,atalanta-bergamo,GB1,IT1,7000000.0
21/22,Musa Barrow,atalanta-bergamo,fc-bologna,IT1,IT1,14340000.0
21/22,Roger Ibañez,atalanta-bergamo,as-rom,IT1,IT1,11800000.0
21/22,Andreas Cornelius,atalanta-bergamo,parma-calcio-1913,IT1,IT2,8400000.0
21/22,Lennart Czyborra,atalanta-bergamo,genua-cfc,IT1,IT1,5500000.0
21/22,Nicolas Haas,atalanta-bergamo,fc-empoli,IT1,IT1,2300000.0
21/22,Boris Radunović,atalanta-bergamo,cagliari-calcio,IT1,IT1,625000.0
21/22,Dušan Vlahović,ac-florenz,juventus-turin,IT1,IT1,83500000.0
21/22,Weston McKennie,fc-schalke-04,juventus-turin,L2,IT1,21900000.0
21/22,Denis Zakaria,borussia-monchengladbach,juventus-turin,L1,IT1,11350000.0
21/22,Federico Gatti,frosinone-calcio,juventus-turin,IT2,IT1,9000000.0
21/22,Kaio Jorge,fc-santos,juventus-turin,BRA1,IT1,7000000.0
21/22,Mohamed Ihattaren,psv-eindhoven,juventus-turin,NL1,IT1,1900000.0
21/22,Rodrigo Bentancur,juventus-turin,tottenham-hotspur,IT1,GB1,19000000.0
21/22,Cristian Romero,juventus-turin,atalanta-bergamo,IT1,IT1,17000000.0
21/22,Cristiano Ronaldo,juventus-turin,manchester-united,IT1,GB1,17000000.0
21/22,Matteo Politano,inter-mailand,ssc-neapel,IT1,IT1,21500000.0
21/22,Konstantinos Manolas,ssc-neapel,olympiakos-piraus,IT1,GR1,2500000.0
21/22,Toma Bašić,fc-girondins-bordeaux,lazio-rom,FR1,IT1,7100000.0
21/22,Felipe Anderson,west-ham-united,lazio-rom,GB1,IT1,3000000.0
21/22,Dimitrije Kamenovic,fk-cukaricki,lazio-rom,SER1,IT1,3000000.0
21/22,Luka Romero,rcd-mallorca-b,lazio-rom,,IT1,200000.0
21/22,Felipe Caicedo,lazio-rom,genua-cfc,IT1,IT1,2000000.0
21/22,Tammy Abraham,fc-chelsea,as-rom,GB1,IT1,41000000.0
21/22,Marash Kumbulla,hellas-verona,as-rom,IT1,IT1,26500000.0
21/22,Eldor Shomurodov,genua-cfc,as-rom,IT1,IT1,19600000.0
21/22,Matías Viña,se-palmeiras-sao-paulo,as-rom,BRA1,IT1,13000000.0
21/22,Roger Ibañez,atalanta-bergamo,as-rom,IT1,IT1,11800000.0
21/22,Rui Patrício,wolverhampton-wanderers,as-rom,GB1,IT1,11800000.0
21/22,Bryan Reynolds,fc-dallas,as-rom,,IT1,6850000.0
21/22,Mert Çetin,as-rom,hellas-verona,IT1,IT1,7800000.0
21/22,Edin Dzeko,as-rom,inter-mailand,IT1,IT1,2800000.0
21/22,Aboudramane Diaby,as-rom,hellas-verona-u19,IT1,IJ1,2500000.0
21/22,Zan Celar,as-rom,fc-lugano,IT1,C1,475000.0
21/22,Ludovico D'Orazio,as-rom,spal,IT1,IT2,70000.0
21/22,Hamed Junior Traorè,fc-empoli,us-sassuolo,IT1,IT1,16000000.0
21/22,Ruan Tressoldi,gremio-porto-alegre,us-sassuolo,BRA2,IT1,5000000.0
21/22,Luca Moro,calcio-padova,us-sassuolo,IT3A,IT1,3970000.0
21/22,Jeremy Toljan,borussia-dortmund,us-sassuolo,L1,IT1,3500000.0
21/22,Martin Erlić,spezia-calcio,us-sassuolo,IT1,IT1,3000000.0
21/22,Maxime López,olympique-marseille,us-sassuolo,FR1,IT1,2500000.0
21/22,Pietro Cianci,teramo-calcio-1913,us-sassuolo,IT3B,IT1,150000.0
21/22,Marlon,us-sassuolo,shakhtar-donetsk,IT1,UKR1,12000000.0
21/22,Federico Di Francesco,us-sassuolo,spal,IT1,IT2,4500000.0
21/22,Giangiacomo Magnani,us-sassuolo,hellas-verona,IT1,IT1,4000000.0
21/22,Edoardo Goldaniga,us-sassuolo,cagliari-calcio,IT1,IT1,1100000.0
21/22,Luca Mazzitelli,us-sassuolo,ac-monza,IT1,IT2,300000.0
21/22,Nicholas Pierini,us-sassuolo,cesena-fc,IT1,IT3B,220000.0
21/22,Aristidi Kolaj,us-sassuolo,us-alessandria-calcio-1912,IT1,IT2,100000.0
21/22,Pietro Cianci,us-sassuolo,us-catanzaro,IT1,IT3C,100000.0
21/22,Antonino La Gumina,fc-empoli,sampdoria-genua,IT1,IT1,5500000.0
21/22,Ernesto Torregrossa,brescia-calcio,sampdoria-genua,IT2,IT1,5500000.0
21/22,Antonio Candreva,inter-mailand,sampdoria-genua,IT1,IT1,2500000.0
21/22,Lorenzo Campaner,sangiovannese-1927,sampdoria-genua,IT4E,IT1,7000.0
21/22,Jakub Jankto,sampdoria-genua,fc-getafe,IT1,ES1,5160000.0
21/22,Lorenzo Tonelli,sampdoria-genua,fc-empoli,IT1,IT1,2400000.0
21/22,Antonio Palumbo,sampdoria-genua,ternana-calcio,IT1,IT2,150000.0
21/22,Mert Çetin,as-rom,hellas-verona,IT1,IT1,7800000.0
21/22,Ivan Ilić,manchester-city-u23,hellas-verona,,IT1,7500000.0
21/22,Kevin Lasagna,udinese-calcio,hellas-verona,IT1,IT1,6500000.0
21/22,Antonín Barák,udinese-calcio,hellas-verona,IT1,IT1,6000000.0
21/22,Matteo Cancellieri,as-rom-u19,hellas-verona,IJ1,IT1,4000000.0
21/22,Giangiacomo Magnani,us-sassuolo,hellas-verona,IT1,IT1,4000000.0
21/22,Federico Ceccherini,ac-florenz,hellas-verona,IT1,IT1,3000000.0
21/22,Marash Kumbulla,hellas-verona,as-rom,IT1,IT1,26500000.0
21/22,Matteo Lovato,hellas-verona,atalanta-bergamo,IT1,IT1,7200000.0
21/22,Marco Silvestri,hellas-verona,udinese-calcio,IT1,IT1,2200000.0
21/22,Samuel Di Carmine,hellas-verona,us-cremonese,IT1,IT2,600000.0
21/22,Michele Vano,hellas-verona,ac-perugia-calcio,IT1,IT2,500000.0
21/22,Kelvin Yeboah,sk-sturm-graz,genua-cfc,A1,IT1,6500000.0
21/22,Lennart Czyborra,atalanta-bergamo,genua-cfc,IT1,IT1,5500000.0
21/22,Silvan Hefti,bsc-young-boys,genua-cfc,C1,IT1,5000000.0
21/22,Morten Frendrup,brondby-if,genua-cfc,DKMR,IT1,3900000.0
21/22,Abdoulaye Touré,fc-nantes,genua-cfc,FR1,IT1,3500000.0
21/22,Johan Vásquez,unam-pumas,genua-cfc,MEXA,IT1,3500000.0
21/22,Caleb Ekuban,trabzonspor,genua-cfc,TR1,IT1,2600000.0
21/22,Felipe Caicedo,lazio-rom,genua-cfc,IT1,IT1,2000000.0
21/22,Alberto Paleari,as-cittadella,genua-cfc,IT2,IT1,2000000.0
21/22,Alessandro Vogliacco,pordenone-calcio,genua-cfc,IT2,IT1,2000000.0
21/22,Albert Gudmundsson,az-alkmaar,genua-cfc,NL1,IT1,1500000.0
21/22,Eldor Shomurodov,genua-cfc,as-rom,IT1,IT1,19600000.0
21/22,Giorgio Altare,genua-cfc,cagliari-calcio,IT1,IT1,500000.0
21/22,Nicola Dalmonte,genua-cfc,lr-vicenza-virtus,IT1,IT2,300000.0
21/22,Goran Pandev,genua-cfc,parma-calcio-1913,IT1,IT2,130000.0
21/22,Musa Barrow,atalanta-bergamo,fc-bologna,IT1,IT1,14340000.0
21/22,Marko Arnautovic,shanghai-port,fc-bologna,CSL,IT1,6000000.0
21/22,Kevin Bonifazi,spal,fc-bologna,IT2,IT1,5850000.0
21/22,Denso Kasius,fc-utrecht-ii,fc-bologna,NL2,IT1,3280000.0
21/22,Adama Soumaoro,losc-lille,fc-bologna,FR1,IT1,2100000.0
21/22,Sydney van Hooijdonk,nac-breda,fc-bologna,NL2,IT1,735000.0
21/22,Takehiro Tomiyasu,fc-bologna,fc-arsenal,IT1,GB1,18600000.0
21/22,Andreas Skov Olsen,fc-bologna,fc-brugge,IT1,BE1,6400000.0
21/22,Lazar Samardžić,rasenballsport-leipzig,udinese-calcio,L1,IT1,3000000.0
21/22,Marco Silvestri,hellas-verona,udinese-calcio,IT1,IT1,2200000.0
21/22,Brandon Soppy,fc-stade-rennes,udinese-calcio,FR1,IT1,2000000.0
21/22,Isaac Success,fc-watford,udinese-calcio,GB1,IT1,1800000.0
21/22,James Abankwah,st-patricks-athletic,udinese-calcio,IR1,IT1,400000.0
21/22,Rodrigo de Paul,udinese-calcio,atletico-madrid,IT1,ES1,35000000.0
21/22,Juan Musso,udinese-calcio,atalanta-bergamo,IT1,IT1,20500000.0
21/22,Kevin Lasagna,udinese-calcio,hellas-verona,IT1,IT1,6500000.0
21/22,Antonín Barák,udinese-calcio,hellas-verona,IT1,IT1,6000000.0
21/22,Samir Caetano,udinese-calcio,fc-watford,IT1,GB1,5000000.0
21/22,Mattia Compagnon,udinese-calcio,juventus-turin-u23,IT1,IT3A,3950000.0
21/22,Stefano Okaka,udinese-calcio,istanbul-basaksehir-fk,IT1,TR1,1500000.0
21/22,Ryder Matos,udinese-calcio,ac-perugia-calcio,IT1,IT2,800000.0
21/22,Simone Scuffet,udinese-calcio,apoel-nikosia,IT1,ZYP1,300000.0
21/22,Federico Ermacora,udinese-calcio,ac-renate,IT1,IT3A,75000.0
21/22,Nicolás González,vfb-stuttgart,ac-florenz,L1,IT1,24500000.0
21/22,Arthur Cabral,fc-basel-1893,ac-florenz,C1,IT1,15500000.0
21/22,Jonathan Ikoné,losc-lille,ac-florenz,FR1,IT1,15400000.0
21/22,Igor,spal,ac-florenz,IT2,IT1,7650000.0
21/22,Matija Nastasic,fc-schalke-04,ac-florenz,L2,IT1,500000.0
21/22,Dušan Vlahović,ac-florenz,juventus-turin,IT1,IT1,83500000.0
21/22,Pol Lirola,ac-florenz,olympique-marseille,IT1,FR1,13000000.0
21/22,Alban Lafont,ac-florenz,fc-nantes,IT1,FR1,7500000.0
21/22,Germán Pezzella,ac-florenz,real-betis-sevilla,IT1,ES1,3250000.0
21/22,Federico Ceccherini,ac-florenz,hellas-verona,IT1,IT1,3000000.0
21/22,Dávid Hancko,ac-florenz,ac-sparta-prag,IT1,TS1,2500000.0
21/22,Julián Illanes,ac-florenz,delfino-pescara-1936,IT1,IT3B,350000.0
21/22,Janis Antiste,fc-toulouse,spezia-calcio,FR2,IT1,4600000.0
21/22,Kelvin Amian,fc-toulouse,spezia-calcio,FR2,IT1,3900000.0
21/22,Dimitrios Nikolaou,fc-empoli,spezia-calcio,IT1,IT1,3500000.0
21/22,Jakub Kiwior,msk-zilina,spezia-calcio,SLO1,IT1,2400000.0
21/22,David Strelec,slovan-bratislava,spezia-calcio,SLO1,IT1,2280000.0
21/22,Samuel Mraz,fc-empoli,spezia-calcio,IT1,IT1,1600000.0
21/22,Aimar Sher,hammarby-if,spezia-calcio,SE1,IT1,1450000.0
21/22,Léo Sena,clube-atletico-mineiro,spezia-calcio,BRA1,IT1,1250000.0
21/22,Emil Kornvig,lyngby-bk,spezia-calcio,DK2,IT1,1130000.0
21/22,Mikael Egill Ellertsson,spal-u19,spezia-calcio,IJ1,IT1,1000000.0
21/22,Daniele Verde,aek-athen,spezia-calcio,GR1,IT1,600000.0
21/22,Leandro Sanca,sc-braga-b,spezia-calcio,,IT1,580000.0
21/22,Suf Podgoreanu,as-rom-u19,spezia-calcio,IJ1,IT1,410000.0
21/22,Emil Holm,sonderjyske,spezia-calcio,DKAR,IT1,300000.0
21/22,Martin Erlić,spezia-calcio,us-sassuolo,IT1,IT1,3000000.0
21/22,Ardian Ismajli,spezia-calcio,fc-empoli,IT1,IT1,2000000.0
21/22,Alessandro Bordin,spezia-calcio,ssd-fidelis-andria,IT1,IT3C,200000.0
21/22,Axel Desjardins,spezia-calcio,novara-calcio,IT1,IT4A,1000.0
21/22,Răzvan Marin,ajax-amsterdam,cagliari-calcio,NL1,IT1,10000000.0
21/22,Gabriele Zappa,delfino-pescara-1936,cagliari-calcio,IT3B,IT1,3200000.0
21/22,Edoardo Goldaniga,us-sassuolo,cagliari-calcio,IT1,IT1,1100000.0
21/22,Boris Radunović,atalanta-bergamo,cagliari-calcio,IT1,IT1,625000.0
21/22,Giorgio Altare,genua-cfc,cagliari-calcio,IT1,IT1,500000.0
21/22,Filip Bradaric,cagliari-calcio,al-ahli-dschidda,IT1,SA1,2000000.0
21/22,Kiril Despodov,cagliari-calcio,pfk-ludogorets-razgrad,IT1,,1700000.0
21/22,David Zima,sk-slavia-prag,fc-turin,TS1,IT1,5900000.0
21/22,Demba Seck,spal,fc-turin,IT2,IT1,3600000.0
21/22,Magnus Warming,lyngby-bk,fc-turin,DK2,IT1,900000.0
21/22,Lyanco,fc-turin,fc-southampton,IT1,GB1,7500000.0
21/22,Soualiho Meïté,fc-turin,benfica-lissabon,IT1,PO1,6000000.0
21/22,Lucas Boyé,fc-turin,fc-elche,IT1,ES1,3000000.0
21/22,Răzvan Sava,fc-turin,cfr-cluj,IT1,RO1,250000.0
21/22,Lorenzo Tonelli,sampdoria-genua,fc-empoli,IT1,IT1,2400000.0
21/22,Nicolas Haas,atalanta-bergamo,fc-empoli,IT1,IT1,2300000.0
21/22,Ardian Ismajli,spezia-calcio,fc-empoli,IT1,IT1,2000000.0
21/22,Liam Henderson,us-lecce,fc-empoli,IT2,IT1,1500000.0
21/22,Giovanni Crociata,fc-crotone,fc-empoli,IT2,IT1,1000000.0
21/22,Riccardo Fiamozzi,us-lecce,fc-empoli,IT2,IT1,500000.0
21/22,Hamed Junior Traorè,fc-empoli,us-sassuolo,IT1,IT1,16000000.0
21/22,Antonino La Gumina,fc-empoli,sampdoria-genua,IT1,IT1,5500000.0
21/22,Dimitrios Nikolaou,fc-empoli,spezia-calcio,IT1,IT1,3500000.0
21/22,Samuel Mraz,fc-empoli,spezia-calcio,IT1,IT1,1600000.0
21/22,Kevin Cannavò,fc-empoli,vis-pesaro-dal-1898,IT1,IT3B,400000.0
21/22,Éderson,corinthians-sao-paulo,us-salernitana-1919,BRA1,IT1,6500000.0
21/22,Simy,fc-crotone,us-salernitana-1919,IT2,IT1,3500000.0
21/22,Riccardo Gagliolo,parma-calcio-1913,us-salernitana-1919,IT2,IT1,2000000.0
21/22,Vincenzo Fiorillo,delfino-pescara-1936,us-salernitana-1919,IT3B,IT1,600000.0
21/22,Reda Boultam,us-triestina,us-salernitana-1919,IT3A,IT1,200000.0
21/22,Gianluca Busio,sporting-kansas-city,venezia-fc,,IT1,6000000.0
21/22,Thomas Henry,oud-heverlee-leuven,venezia-fc,BE1,IT1,5500000.0
21/22,Tanner Tessmann,fc-dallas,venezia-fc,,IT1,3640000.0
21/22,Michaël Cuisance,fc-bayern-munchen,venezia-fc,L1,IT1,2300000.0
21/22,Ridgeciano Haps,feyenoord-rotterdam,venezia-fc,NL1,IT1,500000.0
21/22,Maximilian Ullmann,sk-rapid-wien,venezia-fc,A1,IT1,500000.0
21/22,David Schnegg,lask,venezia-fc,A1,IT1,250000.0
21/22,Francesco Di Mariano,venezia-fc,us-lecce,IT1,IT2,200000.0
22/23,Charles De Ketelaere,fc-brugge,ac-mailand,BE1,IT1,36500000.0
