Season,Player,From_Club,To_Club,From_League,To_League,Fee
22/23,Predrag Rajkovic,stade-reims,rcd-mallorca,FR1,ES1,2000000.0
22/23,Matthew Hoppe,rcd-mallorca,fc-middlesbrough,ES1,GB2,3000000.0
22/23,Franco Russo,rcd-mallorca,pfk-ludogorets-razgrad,ES1,,1100000.0
22/23,Rodrigo Battaglia,rcd-mallorca,clube-atletico-mineiro,ES1,BRA1,800000.0
22/23,Joan Sastre,rcd-mallorca,paok-thessaloniki,ES1,GR1,400000.0
22/23,Théo Bongonda,krc-genk,fc-cadiz,BE1,ES1,3000000.0
22/23,Roger Martí,fc-elche,fc-cadiz,ES1,ES1,2000000.0
22/23,Brian Ocampo,club-nacional,fc-cadiz,,ES1,1900000.0
22/23,Chris Ramos,cd-lugo,fc-cadiz,ES2,ES1,1500000.0
22/23,Youba Diarra,red-bull-salzburg,fc-cadiz,A1,ES1,1100000.0
22/23,Rubén Alcaraz,real-valladolid,fc-cadiz,ES1,ES1,1000000.0
22/23,Víctor Chust,real-madrid,fc-cadiz,ES1,ES1,1000000.0
22/23,Lucas Pérez,fc-cadiz,deportivo-la-coruna,ES1,E3G1,1000000.0
22/23,El Bilal Touré,stade-reims,ud-almeria,FR1,ES1,8000000.0
22/23,Kaiky,fc-santos,ud-almeria,BRA1,ES1,7000000.0
22/23,Lázaro,flamengo-rio-de-janeiro,ud-almeria,BRA1,ES1,7000000.0
22/23,Marko Milovanovic,fk-partizan-belgrad,ud-almeria,SER1,ES1,3500000.0
22/23,Alejandro Pozo,fc-sevilla,ud-almeria,ES1,ES1,3000000.0
22/23,Gui Guedes,vitoria-guimaraes-sc,ud-almeria,PO1,ES1,3000000.0
22/23,Gonzalo Melero,ud-levante,ud-almeria,ES2,ES1,1900000.0
22/23,Léo Baptistão,fc-santos,ud-almeria,BRA1,ES1,1500000.0
22/23,Srdjan Babic,roter-stern-belgrad,ud-almeria,SER1,ES1,1100000.0
22/23,Adrián Embarba,espanyol-barcelona,ud-almeria,ES1,ES1,1000000.0
22/23,Diego Mariño,sporting-gijon,ud-almeria,ES2,ES1,80000.0
22/23,Umar Sadiq,ud-almeria,real-sociedad-san-sebastian,ES1,ES1,20000000.0
22/23,Fernando Pacheco,ud-almeria,espanyol-barcelona,ES1,ES1,2200000.0
22/23,Gonzalo Plata,sporting-lissabon,real-valladolid,PO1,ES1,9000000.0
22/23,Monchu,fc-granada,real-valladolid,ES2,ES1,1200000.0
22/23,Selim Amallah,standard-luttich,real-valladolid,BE1,ES1,1000000.0
22/23,Kenedy,fc-chelsea,real-valladolid,GB1,ES1,500000.0
22/23,Mickaël Malsa,ud-levante,real-valladolid,ES2,ES1,500000.0
22/23,Iván Sánchez,birmingham-city,real-valladolid,GB2,ES1,100000.0
22/23,Rubén Alcaraz,real-valladolid,fc-cadiz,ES1,ES1,1000000.0
22/23,Oriol Romeu,fc-southampton,fc-girona,GB1,ES1,5500000.0
22/23,Viktor Tsygankov,dynamo-kiew,fc-girona,UKR1,ES1,5000000.0
22/23,Miguel Gutiérrez,real-madrid,fc-girona,ES1,ES1,4000000.0
22/23,Jonathan Dubasin,fc-girona,albacete-balompie,ES1,ES2,750000.0
